VendorNumber,VendorName,Brand,Description,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,Volume,ActualPrice,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseratio
10754,"PERFECTA WINES",36063,"Ch La Mission Haut-Brion 10",753.42,29,21849.18,750,1499.99,32999.700000000004,7699.929999999999,30,3.3799999999999994,28720.52,11150.520000000004,33.7897617251066,1.0344827586206897,1.5103404338286381
12546,"JIM BEAM BRANDS COMPANY",4340,"Cruzan Black Strap Rum",9.55,2287,21840.849999999984,750,12.99,18582.749999999924,12645.53999999977,1825,1437.9399999999796,123880.96999999999,-3258.1000000000604,-17.532927042553304,0.7979886313948404,0.8508254028574866
9552,"M S WALKER INC",42097,"Toad Hollow Eriks The Red 12",7.68,2843,21834.239999999998,750,8.49,19294.889999999978,4861.429999999926,2411,270.3900000000011,55551.819999999985,-2539.3500000000204,-13.16073841312401,0.848047836792121,0.8836987227400623
9552,"M S WALKER INC",25576,"Simmonet-Febvre Cremant de B",9.14,2387,21817.180000000004,750,13.99,18019.11999999996,6211.559999999937,1288,144.0300000000004,55551.819999999985,-3798.060000000045,-21.07794387295303,0.5395894428152492,0.8259142565629451
9552,"M S WALKER INC",814,"Sammy's Beach Bar Rum",14.39,1514,21786.46,750,17.99,10306.059999999943,3820.399999999963,994,782.5900000000012,55551.819999999985,-11480.400000000056,-111.39465518345632,0.6565389696169088,0.47304885695059884
1128,"BROWN-FORMAN CORP",1276,"Jack Daniels Single Barrel",3.87,5611,21714.570000000007,50,4.99,28253.38000000063,15653.629999999408,5662,289.3500000000081,68601.68000000001,6538.810000000623,23.143461065544997,1.00908928889681,1.3011254655284734
12546,"JIM BEAM BRANDS COMPANY",173,"Hornitos Reposado VAP",14.7,1477,21711.900000000005,750,22.99,31846.310000000438,21299.350000000228,1519,1196.9599999999903,123880.96999999999,10134.410000000433,31.82287053037006,1.028436018957346,1.4667675330118706
10754,"PERFECTA WINES",10441,"Charles Smith Boom Boom Syra",10.95,1978,21659.099999999973,750,18.99,25528.140000000287,16447.429999999822,1486,164.7600000000019,28720.52,3869.0400000003137,15.155980811764078,0.7512639029322548,1.1786334612241653
12546,"JIM BEAM BRANDS COMPANY",649,"Sauza Tres Generaciones Pla",28.67,755,21645.850000000042,750,36.99,28283.67000000029,24483.660000000255,733,578.3300000000016,123880.96999999999,6637.820000000247,23.468736553637413,0.9708609271523179,1.3066555482921778
10754,"PERFECTA WINES",31541,"Morgan Winery Highland Chard",13.15,1646,21644.899999999998,750,20.99,47274.940000000024,23397.10000000037,2206,245.50000000000443,28720.52,25630.040000000026,54.21485463545805,1.3402187120291615,2.1841145027235065
17031,"FLAG HILL WINERY & VINEYARD",3773,"General John Stark Vodka",21.73,996,21643.07999999999,750,29.99,29615.810000000318,23641.670000000264,919,724.7299999999997,1573.3099999999997,7972.730000000327,26.92051981694994,0.9226907630522089,1.368373170546906
9165,"ULTRA BEVERAGE COMPANY LLP",13978,"Jos Phelps Chard",23.8,909,21634.199999999953,750,34.99,24807.910000000098,16200.369999999913,709,78.59999999999987,68054.70000000003,3173.7100000001446,12.793137350144097,0.7799779977997799,1.1466987455048097
9815,"WINE GROUP INC",16477,"Cupcake Angel Food",4.76,4544,21629.440000000053,750,7.99,34598.43000000082,19436.470000000263,4557,506.3500000000198,27100.409999999996,12968.99000000077,37.484330936405094,1.0028609154929577,1.599598972511574
1590,"DIAGEO CHATEAU ESTATE WINES",18568,"A by Acacia Unoaked Chard Ca",6.89,3139,21627.71000000006,750,9.99,31888.610000000423,15694.549999999708,3139,349.5600000000088,7259.75,10260.900000000362,32.177319738929434,1,1.4744330305890143
3252,"E & J GALLO WINERY",10927,"Barefoot Sparklng Pnt Grigio",6.57,3290,21615.300000000036,750,9.99,31828.140000000538,18541.440000000035,3186,353.82000000001085,61966.909999999996,10212.840000000502,32.08745468632578,0.9683890577507599,1.4724819919224108
6785,"PALM BAY INTERNATIONAL INC",26827,"Cavit Merlot Trentino",6.89,3136,21607.040000000066,1500,9.99,34517.23000000048,19578.190000000257,3177,709.2500000000239,13605.409999999998,12910.190000000417,37.40216118153234,1.0130739795918366,1.59749924098814
7153,"PINE STATE TRADING CO",5070,"Russo Limoncello",17.85,1209,21580.650000000016,750,25.99,30564.300000000505,25420.270000000437,1170,922.8799999999934,15884.819999999998,8983.650000000489,29.39262472885144,0.967741935483871,1.4162826420891161
3252,"E & J GALLO WINERY",29942,"Livingston Merlot Cal",8.49,2540,21564.599999999708,3000,12.99,33241.410000000746,22849.410000000556,2559,1151.5500000000281,61966.909999999996,11676.810000001038,35.12730055674767,1.00748031496063,1.5414804819009487
17035,"PERNOD RICARD USA",6477,"Avion Tequila 3/50ml Sampler",7.8,2764,21559.200000000004,50,9.99,24005.970000000296,11738.24999999979,2403,123.17999999999752,123780.21999999997,2446.7700000002915,10.19233965551178,0.8693921852387844,1.1134907603250719
6785,"PALM BAY INTERNATIONAL INC",45535,"Citra Pnt Grigio",6.57,3279,21543.029999999886,1500,10.99,35711.88000000062,21880.730000000513,3312,738.5700000000259,13605.409999999998,14168.850000000737,39.675452538484365,1.010064043915828,1.6576999614260766
1392,"CONSTELLATION BRANDS INC",27514,"Clos du Bois RSV Cab Svgn",10.96,1964,21525.440000000057,750,16.99,32644.690000000453,21548.960000000297,1831,202.75000000000355,79528.99,11119.250000000397,34.06143541262068,0.9322810590631364,1.5165631922042182
9552,"M S WALKER INC",31618,"Chartron La Fleur Brdx Whit",6.57,3276,21523.320000000032,750,9.99,32626.770000000637,17405.35999999984,3123,347.3000000000107,55551.819999999985,11103.450000000605,34.03171689995788,0.9532967032967034,1.5158799850580946
9552,"M S WALKER INC",8237,"Grand Mayan Ultra Aged Teq",74.62,288,21490.560000000005,750,99.99,30996.900000000154,28197.18000000016,310,244.67999999999935,55551.819999999985,9506.34000000015,30.668679771203255,1.0763888888888888,1.4423495711605536
9165,"ULTRA BEVERAGE COMPANY LLP",25352,"Cecchi Chianti DOCG",9.39,2288,21484.32,750,13.99,15899.240000000023,4729.409999999972,1916,214.6500000000005,68054.70000000003,-5585.079999999976,-35.127968380878386,0.8374125874125874,0.7400392472277467
653,"STATE WINE & SPIRITS",24535,"Giesen Svgn Bl",7.74,2775,21478.49999999997,750,11.99,24219.800000000218,10230.289999999835,2320,258.86000000000473,8014.98,2741.3000000002467,11.31842542052462,0.836036036036036,1.127629955536944
1587,"VINEYARD BRANDS INC",21965,"Marques de Caceres Blanco Wh",4.69,4578,21470.820000000003,750,8.99,34616.2100000004,15710.839999999549,4076,454.03000000001305,6070.089999999999,13145.390000000396,37.974665626306994,0.8903451288772389,1.612244432210805
1590,"DIAGEO CHATEAU ESTATE WINES",44233,"A by Acacia Chard Cal",6.84,3138,21463.92000000007,750,9.99,30677.23000000043,16109.849999999693,3077,342.10000000000895,7259.75,9213.310000000358,30.03305709153085,0.9805608667941363,1.4292463818352066
9165,"ULTRA BEVERAGE COMPANY LLP",2879,"Corner Creek Rsv Bourbon",22.21,966,21454.860000000022,750,31.99,27511.270000000328,23622.52000000029,873,688.6299999999991,68054.70000000003,6056.410000000305,22.014287235740966,0.9037267080745341,1.2822861580080365
10754,"PERFECTA WINES",26317,"House Wine Chard",15.17,1413,21435.210000000025,3000,21.99,22001.770000000193,13096.719999999867,1223,550.3499999999959,28720.52,566.5600000001687,2.575065551545006,0.8655343241330502,1.0264312782566707
3252,"E & J GALLO WINERY",32988,"Barefoot Cab Svgn Cal",3.26,6572,21424.720000000125,750,6.29,37582.97000000122,16541.420000000333,6463,721.1400000000275,61966.909999999996,16158.250000001099,42.99354202182683,0.9834144856968959,1.7541872192495866
3252,"E & J GALLO WINERY",39411,"Mirassou Chard Cntrl Coast",5.84,3667,21415.280000000075,750,8.99,36723.24000000037,17422.559999999856,3676,409.3200000000116,61966.909999999996,15307.960000000294,41.68466616780039,1.0024543223343332,1.7148148424863108
9165,"ULTRA BEVERAGE COMPANY LLP",5152,"Patron Citronge Mango Liquer",18.1,1183,21412.300000000014,750,22.99,14526.019999999888,11493.9799999999,698,550.4400000000019,68054.70000000003,-6886.280000000126,-47.406516031233465,0.5900253592561285,0.6783960620764644
9165,"ULTRA BEVERAGE COMPANY LLP",2235,"Deanston SM Virgin Oak",19.56,1094,21398.64000000005,750,29.99,33752.90000000047,28184.78000000045,1110,875.5599999999926,68054.70000000003,12354.260000000417,36.60206974808163,1.0146252285191957,1.5773385598337273
8892,"TRINCHERO FAMILY ESTATES",13097,"Menage a Trois Chard",5.99,3562,21336.379999999943,750,9.99,30668.320000000418,17670.029999999904,3218,357.32000000001045,11595.970000000003,9331.940000000475,30.428598632074884,0.9034250421111735,1.4373722252791008
10754,"PERFECTA WINES",10735,"Ch Beauchene Rose",9.39,2271,21324.69000000001,750,13.99,31591.080000000256,15882.479999999785,2292,255.0600000000036,28720.52,10266.390000000247,32.4977493646946,1.0092470277410832,1.4814320864687947
4425,"MARTIGNETTI COMPANIES",46489,"Eppa Red Sangria Organic",7.48,2850,21318.000000000022,750,12.99,29797.03000000053,17994.33999999996,2597,288.1800000000077,144929.24,8479.030000000508,28.455956852076724,0.9112280701754386,1.3977404071676751
3252,"E & J GALLO WINERY",28888,"Livingston Clrs Wh Znfdl Cal",8.1,2631,21311.099999999893,3000,11.99,31701.560000000463,19124.05000000011,2644,1189.800000000018,61966.909999999996,10390.46000000057,32.775863395998236,1.0049410870391486,1.4875609424197072
9552,"M S WALKER INC",1189,"Mad River 3 Pack Revolution",39.36,541,21293.760000000013,600,49.99,13497.299999999965,9848.029999999966,270,170.0999999999996,55551.819999999985,-7796.460000000048,-57.763108177191505,0.49907578558225507,0.6338617510481923
480,"BACARDI USA INC",8534,"M & R Asti",4.02,5294,21281.879999999994,375,5.99,31824.870000000647,15016.929999999531,5313,302.7300000000061,89286.26999999999,10542.990000000653,33.12814789188593,1.0035889686437476,1.4953974930786498
9552,"M S WALKER INC",29619,"Schmitt Sohne Auslese",9.52,2235,21277.20000000002,750,13.99,32278.040000000583,20647.960000000243,2196,243.44000000000588,55551.819999999985,11000.840000000564,34.08149937232981,0.9825503355704698,1.5170247964958055
9165,"ULTRA BEVERAGE COMPANY LLP",2230,"Egan's Single Malt Irish Wh",37.59,565,21238.350000000042,750,49.99,21369.430000000073,16898.05999999995,507,399.9800000000013,68054.70000000003,131.08000000003085,0.6133996086934953,0.8973451327433628,1.0061718542165483
4425,"MARTIGNETTI COMPANIES",6946,"Rosemount Diamond Cab Svgn",4.79,4432,21229.279999999875,750,6.99,40730.320000000494,21681.260000000602,4468,497.57000000001665,144929.24,19501.04000000062,47.87843552420011,1.0081227436823104,1.91859168092374
7153,"PINE STATE TRADING CO",35088,"Newport Vyds Great White RI",5.8,3659,21222.200000000008,750,9.99,36059.77000000038,16596.35999999972,3623,403.8900000000099,15884.819999999998,14837.570000000374,41.147156512646134,0.9901612462421426,1.6991532451866616
1128,"BROWN-FORMAN CORP",13278,"Sonoma-Cutrer Pnt Nr",19.86,1068,21210.479999999978,750,29.99,28010.660000000218,17484.169999999955,934,103.57999999999976,68601.68000000001,6800.18000000024,24.27711449855229,0.8745318352059925,1.3206047199309137
4425,"MARTIGNETTI COMPANIES",39450,"Ponzi Willamette Pnt Nr",23.8,890,21181.999999999996,750,36.99,29985.90000000016,19302.790000000048,810,89.73999999999985,144929.24,8803.900000000165,29.36013259565368,0.9101123595505618,1.415631196298752
4425,"MARTIGNETTI COMPANIES",29616,"Kermit Lynch Cotes du Rhone",8.55,2476,21169.79999999999,750,13.99,33224.28000000045,18823.010000000053,2472,274.71000000000606,144929.24,12054.480000000462,36.282140651355874,0.9983844911147012,1.569418700223926
9165,"ULTRA BEVERAGE COMPANY LLP",23387,"Middle Sister Malbec",8.72,2425,21146.000000000004,750,12.99,14801.189999999931,3869.129999999962,1481,165.84000000000108,68054.70000000003,-6344.810000000072,-42.866891108080516,0.6107216494845361,0.6999522368296571
9552,"M S WALKER INC",25703,"Murphy-Goode Svgn Bl",7.58,2786,21117.879999999906,750,11.99,33438.00000000053,19115.020000000102,2800,310.96000000000856,55551.819999999985,12320.120000000625,36.84466774328736,1.0050251256281406,1.583397575893067
9552,"M S WALKER INC",27361,"Borsao Campo de Borja Red",5.99,3520,21084.799999999977,750,8.99,32635.7300000007,18682.91000000004,3527,391.9100000000131,55551.819999999985,11550.930000000724,35.39350889347496,1.0019886363636363,1.5478320875702276
3252,"E & J GALLO WINERY",21232,"Barefoot Bubbly Prosecco",6.62,3184,21078.079999999998,750,9.99,31863.170000000347,16053.949999999719,2983,331.81000000000745,61966.909999999996,10785.09000000035,33.84813877589779,0.9368718592964824,1.5116732643580606
2000,"SOUTHERN GLAZERS W&S OF NE",27276,"Zaccagnini Rsl",6.12,3444,21077.279999999995,750,8.99,27383.54000000024,11642.04999999977,3046,340.1500000000062,19016.59,6306.260000000246,23.02938188415446,0.8844367015098722,1.299197050093762
9552,"M S WALKER INC",7282,"Colombo Marsala Sweet",6.12,3444,21077.279999999973,750,9.99,32804.840000000964,20073.050000000305,3416,379.2100000000151,55551.819999999985,11727.56000000099,35.749480869288334,0.991869918699187,1.556407657914162
3252,"E & J GALLO WINERY",25725,"Prophecy Svgn Bl",5.4,3902,21070.79999999998,750,7.99,30239.76000000077,12936.009999999753,3424,382.21000000001203,61966.909999999996,9168.960000000789,30.3208755625063,0.8774987186058432,1.435150065493517
8004,"SAZERAC CO INC",1920,"Bowman Brothers Small Batch",22.55,934,21061.699999999943,750,29.99,25521.49000000027,21592.800000000174,851,671.3299999999992,50293.62000000002,4459.790000000328,17.47464587686801,0.911134903640257,1.2117488141983002
8892,"TRINCHERO FAMILY ESTATES",31971,"Trinchero Main St Cab Svgn",5.99,3515,21054.849999999973,750,8.99,30880.650000000533,16793.319999999727,3435,381.81000000001217,11595.970000000003,9825.80000000056,31.81863076068797,0.9772403982930299,1.4666763239823875
17035,"PERNOD RICARD USA",2171,"Pike Creek Canadian Whisky",14.49,1453,21053.969999999987,750,24.99,31877.050000000512,22979.970000000365,1395,1099.919999999992,123780.21999999997,10823.080000000526,33.95257716758719,0.9600825877494839,1.5140636184054852
11567,"CAMPARI AMERICA",5130,"X Rated Fusion Liqueur",13.17,1598,21045.660000000084,750,19.99,30989.810000000572,22448.31000000032,1619,1276.3999999999833,20964.809999999998,9944.150000000489,32.08845101018788,1.0131414267834793,1.4725035945653617
9165,"ULTRA BEVERAGE COMPANY LLP",11821,"Slingshot Cab Svgn",10.66,1974,21042.83999999995,750,16.99,33055.820000000516,20275.240000000176,1918,212.77000000000427,68054.70000000003,12012.980000000567,36.34149750331524,0.9716312056737588,1.570882067249506
3950,"HOOD RIVER DISTILLERS, Inc.",2209,"Pendleton 1910",21.58,975,21040.499999999993,750,34.99,22342.31999999996,12538.12999999991,968,762.7200000000013,117.52000000000001,1301.819999999967,5.8267001815387545,0.9928205128205129,1.0618721037998131
3960,"DIAGEO NORTH AMERICA INC",2466,"Crown Royal Maple Whisky",29.62,710,21030.19999999999,1750,46.99,57233.819999999716,36746.18000000032,1218,2239.319999999991,257032.07000000007,36203.619999999726,63.255641507066805,1.7154929577464788,2.721506214871934
4425,"MARTIGNETTI COMPANIES",19121,"Liberty School Pnt Nr CC",8.21,2560,21017.60000000002,750,17.99,56137.25000000015,24028.000000000764,4675,521.4600000000162,144929.24,35119.65000000013,62.560332043340274,1.826171875,2.6709638588611497
4425,"MARTIGNETTI COMPANIES",27143,"Bouchaine Chard Carneros",11.28,1863,21014.64000000001,750,17.49,6044.639999999979,3220.2099999999864,336,37.389999999999944,144929.24,-14970.000000000031,-247.65742873024828,0.18035426731078905,0.2876394741951314
6785,"PALM BAY INTERNATIONAL INC",43432,"Montgras RSV Svgn Bl Casabln",3.94,5326,20984.439999999984,750,5.99,29590.60000000032,9613.949999999728,4940,553.0900000000091,13605.409999999998,8606.160000000335,29.08410103208533,0.9275253473526098,1.4101210230056338
10754,"PERFECTA WINES",15193,"Billecart-Salmon Brut Rsv",30.96,677,20959.920000000016,750,49.99,27541.73000000011,13873.859999999942,627,69.80999999999992,28720.52,6581.810000000092,23.897591037309805,0.9261447562776958,1.3140188512169935
90056,"SWEET BABY VINEYARD",18813,"Sweet Baby Vyds Raspberry",7.89,2653,20932.17000000005,375,11.99,27121.380000000543,19112.060000000107,2262,131.11000000000178,703.6400000000001,6189.210000000494,22.82040958092977,0.8526196758386732,1.295679329950047
10754,"PERFECTA WINES",38483,"Sharpe Hill Ballet of Angel",7.23,2895,20930.849999999984,750,10.99,32811.33000000055,16646.95999999976,2967,330.22000000000804,28720.52,11880.480000000563,36.20846823338269,1.0248704663212436,1.5676061889507866
4425,"MARTIGNETTI COMPANIES",25798,"D. Cohn Cab Svgn Bellacosa",18.36,1140,20930.4,750,26.99,2672.01,701.7400000000001,99,11.090000000000002,144929.24,-18258.39,-683.3204217050085,0.0868421052631579,0.12766167870657036
516,"BANFI PRODUCTS CORP",43798,"Trivento Select Mendz Malbec",6.45,3244,20923.799999999977,750,11.99,35550.83000000057,18920.120000000097,3367,374.65000000001106,8510.410000000002,14627.030000000592,41.14399016844433,1.0379161528976573,1.6990618338925343
660,"SAZERAC NORTH AMERICA INC.",3998,"Monte Alban Mezcal",13.63,1535,20922.05000000001,750,19.99,26783.37000000038,20283.95000000016,1463,1153.2299999999896,17932.329999999994,5861.320000000371,21.884176636473633,0.9530944625407166,1.2801503676743133
1392,"CONSTELLATION BRANDS INC",46568,"R M Woodbridge Cab/Merlot",6.03,3465,20893.950000000128,1500,8.99,34622.03000000039,18875.570000000127,3397,759.3300000000195,79528.99,13728.080000000264,39.65128561208025,0.9803751803751803,1.6570361276829024
9165,"ULTRA BEVERAGE COMPANY LLP",22441,"Omaka Springs Svgn Bl",10.06,2074,20864.439999999984,750,14.99,28091.260000000384,16533.96999999981,1874,208.06000000000392,68054.70000000003,7226.8200000004,25.726222319683423,0.9035679845708775,1.3463701877452932
516,"BANFI PRODUCTS CORP",41827,"Banfi Chianti Clsc Tuscany",8.16,2556,20856.95999999999,750,12.99,32726.35000000049,17924.509999999933,2465,273.9300000000064,8510.410000000002,11869.390000000501,36.26860312867253,0.9643974960876369,1.5690853317070421
8892,"TRINCHERO FAMILY ESTATES",8454,"Tres Agaves Anejo Tequila",24.8,841,20856.799999999945,750,32.99,23879.87000000015,20804.790000000117,713,562.5300000000021,11595.970000000003,3023.070000000207,12.659491027380751,0.8478002378121284,1.1449440949714345
9165,"ULTRA BEVERAGE COMPANY LLP",12666,"Carpineto Dogajolo Tuscan Wh",6.7,3111,20843.699999999964,750,11.99,49511.84999999991,28362.28000000122,4215,468.2900000000222,68054.70000000003,28668.149999999947,57.90159325494806,1.3548698167791706,2.3753868075245754
3960,"DIAGEO NORTH AMERICA INC",829,"Tanqueray Sterling Vodka",10.71,1944,20820.24000000001,1000,14.99,30114.910000000018,599.6000000000003,2009,2109.4499999999994,257032.07000000007,9294.67000000001,30.864013872198203,1.0334362139917694,1.4464247290136907
1392,"CONSTELLATION BRANDS INC",29407,"Wild Horse CC Merlot",10.33,2015,20814.94999999993,750,14.99,49185.14000000008,31742.110000001347,3086,342.02000000001334,79528.99,28370.190000000148,57.68040916423152,1.5315136476426798,2.36297180632191
516,"BANFI PRODUCTS CORP",16829,"C Y Toro Gran Reserva Cab Sv",9.52,2186,20810.720000000103,750,13.99,29999.830000000424,18782.30000000005,2117,234.79000000000494,8510.410000000002,9189.11000000032,30.63054023972866,0.9684354986276303,1.4415565631559253
4425,"MARTIGNETTI COMPANIES",27201,"DeLoach OFS Chard",12.98,1602,20793.96,750,19.99,4577.70999999999,2298.849999999998,229,25.48999999999997,144929.24,-16216.25000000001,-354.24371574433604,0.14294631710362046,0.220146138590244
4425,"MARTIGNETTI COMPANIES",39518,"J Lohr Riverstone Chard",16.23,1281,20790.629999999954,1500,24.99,31003.890000000276,19641.33000000009,1211,270.15999999999985,144929.24,10213.260000000322,32.94186632709712,0.9453551912568307,1.4912434110943413
1392,"CONSTELLATION BRANDS INC",15321,"Blufeld Rsl",5.99,3465,20755.349999999955,750,8.99,32045.880000000623,17356.529999999842,3412,379.26000000001216,79528.99,11290.530000000668,35.23239180824633,0.9847041847041847,1.543981672195395
4425,"MARTIGNETTI COMPANIES",29353,"Elk Cove Pnt Nr Ore",17.41,1192,20752.719999999972,750,28.99,37213.92000000011,22888.950000000255,1308,145.08000000000084,144929.24,16461.200000000135,44.23398556239194,1.0973154362416107,1.7932068663770415
1128,"BROWN-FORMAN CORP",1535,"Gentleman Jack",3.14,6603,20733.41999999998,50,3.99,22615.31999999997,11878.229999999467,5668,290.57000000000664,68601.68000000001,1881.8999999999905,8.321350305898802,0.8583976980160533,1.0907665016191248
17035,"PERNOD RICARD USA",22027,"Jacobs Crk Cab Svgn",4.79,4326,20721.53999999988,750,7.99,31019.36000000073,15763.929999999627,4485,499.0600000000179,123780.21999999997,10297.820000000851,33.198041481193066,1.036754507628294,1.496962098376902
1392,"CONSTELLATION BRANDS INC",15228,"Saldo Znfdl Cal",20.68,1001,20700.67999999999,750,29.99,25827.540000000143,15522.919999999905,846,93.89999999999986,79528.99,5126.860000000153,19.850361281020668,0.8451548451548452,1.2476662602388016
1128,"BROWN-FORMAN CORP",1279,"Woodford Rsv MC Brandy Fnish",77.51,267,20695.170000000002,750,99.99,12498.749999999984,9399.059999999985,125,98.55000000000011,68601.68000000001,-8196.420000000018,-65.5779177917794,0.4681647940074906,0.6039452683887101
90032,"LABELLE VYDS AND WINERY",14383,"LaBelle Winery Granite Red",10.32,2004,20681.28000000002,750,15.99,31020.60000000061,22641.840000000433,1940,214.64000000000513,778.25,10339.320000000589,33.33049650877283,0.9680638722554891,1.4999361741633292
8673,"STE MICHELLE WINE ESTATES",34951,"Ch Ste Michelle Eroica Rsl W",11.48,1801,20675.479999999952,750,17.99,28382.240000000274,17224.489999999907,1576,174.93000000000197,15919.700000000003,7706.760000000322,27.153459346409047,0.8750694058856191,1.3727487826159461
3960,"DIAGEO NORTH AMERICA INC",728,"George Dickel Barrel Select",34.37,599,20587.629999999997,750,43.99,7082.3899999999785,6026.629999999981,161,126.98000000000017,257032.07000000007,-13505.24000000002,-190.68760686717422,0.2687813021702838,0.34401191395026914
4425,"MARTIGNETTI COMPANIES",44182,"Tommasi Poggio Al Tufo Rompi",10.73,1917,20569.409999999974,750,15.99,30700.19000000038,18478.69000000002,1881,208.75000000000364,144929.24,10130.780000000406,32.999079158794395,0.9812206572769953,1.4925168004332852
8892,"TRINCHERO FAMILY ESTATES",21824,"Taken Red Napa",16.89,1217,20555.130000000026,750,34.99,27888.84000000025,17917.829999999973,1116,123.71999999999976,11595.970000000003,7333.710000000225,26.296217411696432,0.9170090386195563,1.3567824674424445
9552,"M S WALKER INC",26443,"Latour Grand Ardeche Chard",11.25,1827,20553.75,750,16.99,19144.820000000003,8456.229999999909,1318,147.1000000000008,55551.819999999985,-1408.9299999999967,-7.359327483883351,0.7214012041598249,0.9314514383020132
1392,"CONSTELLATION BRANDS INC",26143,"R Mondavi Pvt Sel Svgn Bl",4.65,4419,20548.349999999977,750,7.99,35232.93000000002,18486.659999999883,4216,469.13000000001506,79528.99,14684.580000000045,41.67856604602579,0.9540620049785019,1.7146354816810139
4425,"MARTIGNETTI COMPANIES",2879,"Corner Creek Rsv Bourbon",22.21,925,20544.250000000025,750,31.99,29066.71000000036,24070.310000000285,929,732.799999999998,144929.24,8522.460000000334,29.320346196732373,1.0043243243243243,1.4148343210387493
4425,"MARTIGNETTI COMPANIES",33579,"Tommasi Valpo Clsc Supr Rafl",10.52,1950,20514.000000000015,750,15.99,33620.64000000051,21494.640000000312,1936,214.6400000000041,144929.24,13106.640000000494,38.98390988392932,0.9928205128205129,1.6389119625621764
9165,"ULTRA BEVERAGE COMPANY LLP",24753,"Girl & Dragon Cab Svgn",7.58,2704,20496.31999999999,750,13.99,23646.780000000486,9537.519999999857,2122,236.9400000000056,68054.70000000003,3150.4600000004975,13.32299788808638,0.7847633136094675,1.153708568172262
3252,"E & J GALLO WINERY",16805,"Las Rocas Spanish Red",5.33,3844,20488.520000000004,750,7.99,30673.610000000102,9428.1999999998,3839,430.08000000000385,61966.909999999996,10185.090000000098,33.204732015566684,0.9986992715920916,1.4971120412797068
1392,"CONSTELLATION BRANDS INC",26462,"Ravenswood Znfdl Sonoma",10.8,1895,20466.000000000033,750,18.99,29938.560000000452,20196.270000000164,1744,193.18000000000384,79528.99,9472.56000000042,31.6399987173741,0.9203166226912929,1.4628437408384836
8112,"MOET HENNESSY USA INC",32294,"Dom Chandon Brut",2.97,6883,20442.51000000008,187,4.49,32261.880000000107,7456.169999999751,6862,194.02000000000183,48347.26,11819.370000000028,36.63571372778024,0.9969490047944211,1.5781760654635846
11567,"CAMPARI AMERICA",8205,"Frangelico Hazelnut Liqueur",1.53,13361,20442.329999999994,50,1.99,34414.16000000102,16239.899999998972,11884,610.7500000000267,20964.809999999998,13971.830000001028,40.59907317220764,0.8894543821570242,1.683475415962908
6785,"PALM BAY INTERNATIONAL INC",26683,"Heritance Svgn Bl",5.84,3500,20439.99999999999,750,8.99,28426.380000000154,8945.049999999836,3162,354.0900000000047,13605.409999999998,7986.380000000165,28.094959681817105,0.9034285714285715,1.390723091976525
4425,"MARTIGNETTI COMPANIES",6687,"Hedges Red Columbia Vly",10.06,2029,20411.739999999983,750,14.99,18676.72999999996,8923.669999999893,1327,147.96000000000066,144929.24,-1735.0100000000239,-9.289688291258843,0.6540167570231641,0.9149994072038922
653,"STATE WINE & SPIRITS",44266,"Mommys Time Out Garganega/P",5.84,3494,20404.959999999995,750,9.99,30781.150000000907,20454.510000000373,3385,375.13000000001637,8014.98,10376.190000000912,33.70955925948383,0.9688036634230108,1.5085131262203364
4425,"MARTIGNETTI COMPANIES",12465,"Cline Cashmere Red Cal",6.16,3312,20401.920000000016,750,14.99,47964.350000000275,20365.6900000002,3665,408.800000000013,144929.24,27562.43000000026,57.46440846170145,1.1065821256038648,2.350972359464219
1128,"BROWN-FORMAN CORP",6195,"Korbel Brut",19.04,1071,20391.84000000001,1500,27.99,31109.170000000264,19927.070000000094,1083,241.4599999999994,68601.68000000001,10717.330000000253,34.45071019252575,1.011204481792717,1.525569541542119
1590,"DIAGEO CHATEAU ESTATE WINES",6896,"Sterling Merlot",10.1,2018,20381.80000000005,750,17.99,53904.58999999989,35122.20000000103,2929,324.4400000000134,7259.75,33522.78999999983,62.189119702051165,1.4514370664023786,2.644741386923616
7153,"PINE STATE TRADING CO",5741,"Merry Wh Chocolate Liqueur",9.77,2086,20380.22000000001,750,12.99,30399.6100000008,24609.63000000066,2139,1686.9199999999616,15884.819999999998,10019.390000000792,32.95894256538333,1.0254074784276126,1.4916232503869333
10754,"PERFECTA WINES",27549,"Whitman Express Pnt Blanc",8.21,2482,20377.219999999998,750,11.99,6354.699999999968,3309.2399999999784,530,58.92999999999994,28720.52,-14022.52000000003,-220.66376068107226,0.21353746978243351,0.31185313796484354
6213,"MHW LTD",659,"Rhum Barbancourt Estate RSV",23.25,876,20367,750,34.99,36377.58000000031,26315.48000000037,1042,821.4399999999973,9621.580000000002,16010.580000000307,44.01221851481097,1.1894977168949772,1.7861039917513777
9552,"M S WALKER INC",23973,"Catena RSV Cab Svgn",10.38,1960,20344.79999999999,750,15.99,31668.760000000355,17743.339999999942,1924,213.89000000000345,55551.819999999985,11323.960000000367,35.757509924607845,0.9816326530612245,1.5566021784436501
